2.125343055874551190e+00
7.606551556288496663e-01
1.137854730176528273e+00
5.185229800673402112e-01
1.213450519853561005e+00
8.778096667723084279e-01
9.290465087477899342e-01
6.511694705297890184e-01
9.724979183337680855e-01
6.570527565838798489e-01
