-1.452558643010991801e+01
5.501327127186964733e-02
-3.104670250853024172e+00
-9.129659003465864231e-01
5.910170643685783154e-02
-1.371884991827348577e+00
1.187363135217121661e-02
-4.673164351717070883e-03
1.246528461815547481e-02
1.275490627096807161e+00
1.189813039669437300e+00
8.501761876945772567e-01
